mRNA	lncRNA	pcc	adjp
ENSMUSG00000021356.10	ENSMUSG00000116480.1	0.995272736051	0.00227851957342
ENSMUSG00000021357.14	ENSMUSG00000104297.1	0.996563726135	0.000490523088168
ENSMUSG00000021365.15	ENSMUSG00000102234.1	0.994355388366	0.00518519127704
ENSMUSG00000021367.8	ENSMUSG00000109245.1	0.994100218428	0.00634255751479
ENSMUSG00000021368.15	ENSMUSG00000104374.1	0.999137935321	2.67840728545e-07
ENSMUSG00000021374.10	ENSMUSG00000105766.1	0.997872382703	4.246668088e-05
ENSMUSG00000021390.6	ENSMUSG00000116305.1	0.995183334007	0.00248794732105
ENSMUSG00000021395.11	ENSMUSG00000108655.1	0.997661443717	6.97143147186e-05
ENSMUSG00000021418.15	ENSMUSG00000111929.1	0.997189490645	0.000179426097522
ENSMUSG00000021427.10	ENSMUSG00000116832.1	0.998429747138	8.2634081914e-06
ENSMUSG00000021460.17	ENSMUSG00000097193.1	0.996704592035	0.000398804273612
ENSMUSG00000021488.8	ENSMUSG00000109277.1	0.993762191463	0.00815935056262
ENSMUSG00000021488.8	ENSMUSG00000113702.1	0.993876659201	0.00750580678694
ENSMUSG00000021510.11	ENSMUSG00000106237.1	0.994327781038	0.00530212822063
ENSMUSG00000021510.11	ENSMUSG00000114382.1	0.994202569094	0.00585738393519
ENSMUSG00000021514.18	ENSMUSG00000109362.1	0.997471608941	0.000104456700916
ENSMUSG00000021519.11	ENSMUSG00000052291.8	0.997039458323	0.000233400962636
ENSMUSG00000021520.4	ENSMUSG00000101299.2	0.997072566865	0.000220534054541
ENSMUSG00000021549.14	ENSMUSG00000105218.4	0.996958872239	0.000267147431058
ENSMUSG00000021552.7	ENSMUSG00000109363.1	0.994918315466	0.00319454940401
ENSMUSG00000021553.14	ENSMUSG00000106057.1	0.99573598074	0.00139787610152
ENSMUSG00000021557.15	ENSMUSG00000068151.7	0.993653938233	0.00881541470785
ENSMUSG00000021557.15	ENSMUSG00000106696.1	0.995533210205	0.0017436553904
ENSMUSG00000021567.15	ENSMUSG00000097748.1	0.99402037067	0.00674136808046
ENSMUSG00000021576.6	ENSMUSG00000087174.7	0.996666330468	0.000422286935917
ENSMUSG00000021583.7	ENSMUSG00000097154.2	0.99373018158	0.00834943447287
ENSMUSG00000021615.13	ENSMUSG00000106364.1	0.993708118506	0.00848235138898
ENSMUSG00000021619.6	ENSMUSG00000108195.1	0.997700931307	6.37894842162e-05
ENSMUSG00000021646.9	ENSMUSG00000102407.1	0.997346158937	0.000133945617487
ENSMUSG00000021660.14	ENSMUSG00000113680.1	0.997827349944	4.74230176463e-05
ENSMUSG00000021661.16	ENSMUSG00000097595.2	0.998211541996	1.67973868477e-05
ENSMUSG00000021687.14	ENSMUSG00000108169.1	0.996036623439	0.000984071261205
ENSMUSG00000021692.9	ENSMUSG00000102575.1	0.994804214407	0.00354125221874
ENSMUSG00000021701.8	ENSMUSG00000092371.1	0.996906561274	0.000290989692144
ENSMUSG00000021701.8	ENSMUSG00000102907.1	0.996817796484	0.000335166959994
ENSMUSG00000021701.8	ENSMUSG00000104735.1	0.99535789274	0.00209168018422
ENSMUSG00000021712.15	ENSMUSG00000097414.2	0.99614278328	0.000862964618044
ENSMUSG00000021714.15	ENSMUSG00000103390.1	0.996432963242	0.00058939674949
ENSMUSG00000021714.15	ENSMUSG00000109320.1	0.997751698905	5.67588537255e-05
ENSMUSG00000021719.9	ENSMUSG00000105909.1	0.997395492771	0.000121666065115
ENSMUSG00000021725.9	ENSMUSG00000108102.1	0.995224545183	0.0023896821185
ENSMUSG00000021725.9	ENSMUSG00000116220.1	0.999354498494	4.66082139264e-08
ENSMUSG00000021730.8	ENSMUSG00000103163.1	0.997084379737	0.000216078593817
ENSMUSG00000021730.8	ENSMUSG00000116881.1	0.996333147038	0.000674617727242
ENSMUSG00000021732.14	ENSMUSG00000111652.1	0.995144249208	0.00258392778894
ENSMUSG00000021745.14	ENSMUSG00000103505.1	0.997685238643	6.60949020865e-05
ENSMUSG00000021748.9	ENSMUSG00000086205.1	0.995060776959	0.00279823088532
ENSMUSG00000021748.9	ENSMUSG00000102837.1	0.998223699977	1.61891496771e-05
ENSMUSG00000021748.9	ENSMUSG00000103761.1	0.995510442784	0.00178617712332
ENSMUSG00000021748.9	ENSMUSG00000113320.1	0.995057461267	0.00280701087297
ENSMUSG00000021748.9	ENSMUSG00000116764.1	0.99472039978	0.00381337551807
ENSMUSG00000021760.5	ENSMUSG00000103596.1	0.995292906498	0.00223316947647
ENSMUSG00000021760.5	ENSMUSG00000107158.1	0.998898524152	1.12289885387e-06
ENSMUSG00000021770.11	ENSMUSG00000116796.1	0.994998745477	0.00296595315273
ENSMUSG00000021774.13	ENSMUSG00000086822.2	0.996099874202	0.000910458660752
ENSMUSG00000021785.8	ENSMUSG00000102420.1	0.997877576375	4.19222980582e-05
ENSMUSG00000021786.13	ENSMUSG00000103378.1	0.997403785796	0.0001196909036
ENSMUSG00000021792.15	ENSMUSG00000115762.1	0.993771044611	0.0081073500942
ENSMUSG00000021796.15	ENSMUSG00000097893.8	0.994707317462	0.0038572247173
ENSMUSG00000021796.15	ENSMUSG00000103916.1	0.996203813435	0.000798697523858
ENSMUSG00000021807.6	ENSMUSG00000110246.1	0.995953035488	0.00108820725283
ENSMUSG00000021810.3	ENSMUSG00000096946.1	0.996115462328	0.000892980171485
ENSMUSG00000021810.3	ENSMUSG00000115591.1	0.993708308431	0.00848120055228
ENSMUSG00000021814.17	ENSMUSG00000108217.1	0.996734892631	0.00038093093839
ENSMUSG00000021848.16	ENSMUSG00000096988.1	0.99591213301	0.00114212012953
ENSMUSG00000021852.14	ENSMUSG00000113047.1	0.99595758374	0.00108233419586
ENSMUSG00000021877.12	ENSMUSG00000033731.9	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000036162.3	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000053528.6	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000084839.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000085592.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000085909.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000086042.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000086043.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000086149.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000086163.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000086165.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000086438.2	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000086556.2	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000087002.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000087029.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000087159.7	0.995486382118	0.00183196229136
ENSMUSG00000021877.12	ENSMUSG00000087600.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000089718.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000089797.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000090458.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000090638.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000091587.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000091906.2	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000092220.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000096953.2	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000097036.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000097681.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000098172.7	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000098552.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000099424.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000099503.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000099644.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000101641.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000101832.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000102538.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000104314.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000105297.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000105335.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000106036.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000106712.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000106738.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000107040.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000107058.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000107245.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000107340.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000107876.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000108332.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000108624.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000109854.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000110129.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000110340.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000110354.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000110500.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000111182.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000111637.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000113278.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000113868.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000114354.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000114388.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000114539.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000114640.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000114704.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000115139.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000115976.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000115986.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000116072.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021877.12	ENSMUSG00000116607.1	0.99923443783	1.31663948661e-07
ENSMUSG00000021884.18	ENSMUSG00000087107.8	0.994026168127	0.00671179963751
ENSMUSG00000021895.10	ENSMUSG00000103202.1	0.996112730153	0.000896025022866
ENSMUSG00000021906.14	ENSMUSG00000073437.10	0.997833458433	4.67253812807e-05
ENSMUSG00000021911.16	ENSMUSG00000115674.1	0.997333581149	0.000137225049636
ENSMUSG00000021916.16	ENSMUSG00000102215.1	0.996945885405	0.000272920377665
ENSMUSG00000021916.16	ENSMUSG00000106364.1	0.99362978632	0.00896696832502
ENSMUSG00000021916.16	ENSMUSG00000107199.1	0.994114464046	0.00627329710364
ENSMUSG00000021917.16	ENSMUSG00000097772.7	0.994564157404	0.00436215932921
ENSMUSG00000021917.16	ENSMUSG00000104266.1	0.995381774263	0.00204142539996
ENSMUSG00000021947.11	ENSMUSG00000113984.1	0.995478829196	0.00184651624321
ENSMUSG00000021962.9	ENSMUSG00000087590.2	0.998018403898	2.91254857133e-05
ENSMUSG00000021974.15	ENSMUSG00000095348.1	0.994009743263	0.00679582210748
ENSMUSG00000021978.9	ENSMUSG00000106993.1	0.99534462502	0.00212000064918
ENSMUSG00000021981.10	ENSMUSG00000109088.1	0.996768516495	0.000361825604714
ENSMUSG00000021982.14	ENSMUSG00000086006.2	0.995482554245	0.00183932744521
ENSMUSG00000021991.9	ENSMUSG00000112959.1	0.995526274222	0.00175652735528
ENSMUSG00000022003.7	ENSMUSG00000085399.7	0.99527507726	0.00227322038647
ENSMUSG00000022009.1	ENSMUSG00000112914.1	0.993632382439	0.00895058563737
ENSMUSG00000022019.16	ENSMUSG00000116581.1	0.994582898912	0.00429339047282
ENSMUSG00000022035.6	ENSMUSG00000105979.1	0.998195245283	1.76408398959e-05
ENSMUSG00000022037.15	ENSMUSG00000108234.1	0.998286404846	1.33225870851e-05
ENSMUSG00000022048.8	ENSMUSG00000045339.7	0.999387116963	3.38475708873e-08
ENSMUSG00000022064.10	ENSMUSG00000115855.1	0.998494131149	6.5597834603e-06
ENSMUSG00000022098.10	ENSMUSG00000103828.1	0.993921837351	0.0072588903484
ENSMUSG00000022099.17	ENSMUSG00000097292.2	0.997710652317	6.2393223144e-05
ENSMUSG00000022100.14	ENSMUSG00000097032.2	0.995300336718	0.00221663671614
ENSMUSG00000022103.10	ENSMUSG00000097915.2	0.99437394559	0.00510767814749
ENSMUSG00000022106.14	ENSMUSG00000109940.1	0.995737694483	0.00139519571992
ENSMUSG00000022109.6	ENSMUSG00000110618.1	0.994270533978	0.00555087519916
ENSMUSG00000022120.4	ENSMUSG00000085399.7	0.995114751513	0.00265819258791
ENSMUSG00000022124.15	ENSMUSG00000106092.1	0.995034698227	0.00286784880512
ENSMUSG00000022132.15	ENSMUSG00000106149.1	0.995023505848	0.0028981235931
ENSMUSG00000022132.15	ENSMUSG00000106840.1	0.997377068642	0.00012614485993
ENSMUSG00000022139.17	ENSMUSG00000105584.1	0.994625948607	0.00413850280331
ENSMUSG00000022151.16	ENSMUSG00000115149.1	0.995588283047	0.00164396721575
ENSMUSG00000022160.18	ENSMUSG00000104488.1	0.995795724762	0.00130671232476
ENSMUSG00000022174.8	ENSMUSG00000106714.1	0.994495303456	0.00462190775064
ENSMUSG00000022184.8	ENSMUSG00000111202.1	0.997196328805	0.000177220803672
ENSMUSG00000022194.15	ENSMUSG00000099931.1	0.996891499921	0.000298149432636
ENSMUSG00000022194.15	ENSMUSG00000104745.1	0.994278571847	0.00551543433286
ENSMUSG00000022203.7	ENSMUSG00000109814.1	0.997955475124	3.4393957931e-05
ENSMUSG00000022205.15	ENSMUSG00000107633.1	0.994666941056	0.00399494449991
ENSMUSG00000022211.9	ENSMUSG00000110142.1	0.995433351021	0.00193600723851
ENSMUSG00000022212.15	ENSMUSG00000114937.1	0.993612710806	0.00907527723135
ENSMUSG00000022253.15	ENSMUSG00000097986.2	0.996700974698	0.000400980352051
ENSMUSG00000022253.15	ENSMUSG00000109829.1	0.996687328471	0.000409271806104
ENSMUSG00000022265.7	ENSMUSG00000108255.1	0.993940992367	0.00715604535049
ENSMUSG00000022269.13	ENSMUSG00000109314.1	0.99378999407	0.00799687472485
ENSMUSG00000022280.9	ENSMUSG00000115810.1	0.997080827997	0.000217410814615
ENSMUSG00000022283.15	ENSMUSG00000106943.2	0.99378920521	0.008001451345
ENSMUSG00000022285.17	ENSMUSG00000102760.1	0.996470319192	0.00055972161624
ENSMUSG00000022297.15	ENSMUSG00000106528.1	0.994250592447	0.0056395359656
ENSMUSG00000022305.13	ENSMUSG00000086171.7	0.997000624194	0.000249224133124
ENSMUSG00000022305.13	ENSMUSG00000102573.1	0.993760996657	0.00816638737752
ENSMUSG00000022305.13	ENSMUSG00000108005.1	0.995789991325	0.00131525948263
ENSMUSG00000022306.9	ENSMUSG00000104929.1	0.99744487122	0.000110270311156
ENSMUSG00000022312.11	ENSMUSG00000106959.1	0.994060346554	0.00653943928206
ENSMUSG00000022312.11	ENSMUSG00000108495.1	0.994762640625	0.00367434191875
ENSMUSG00000022313.10	ENSMUSG00000109217.1	0.99820806451	1.69746358033e-05
ENSMUSG00000022332.8	ENSMUSG00000086416.1	0.998224601881	1.61447327461e-05
ENSMUSG00000022335.17	ENSMUSG00000105265.4	0.998820751453	1.66046080475e-06
ENSMUSG00000022339.9	ENSMUSG00000103119.1	0.997490912096	0.000100410100828
ENSMUSG00000022353.10	ENSMUSG00000097563.1	0.99558728243	0.00164573899687
ENSMUSG00000022353.10	ENSMUSG00000106696.1	0.993809161471	0.00788627014881
ENSMUSG00000022354.4	ENSMUSG00000112530.1	0.997887994937	4.08467719039e-05
ENSMUSG00000022358.7	ENSMUSG00000097772.7	0.995218185276	0.00240465248526
ENSMUSG00000022375.6	ENSMUSG00000106749.1	0.996089455034	0.000922285975288
ENSMUSG00000022382.15	ENSMUSG00000102449.1	0.99909762126	3.51082687481e-07
ENSMUSG00000022383.13	ENSMUSG00000108063.1	0.994002925054	0.00683093007322
ENSMUSG00000022386.12	ENSMUSG00000056316.2	0.993510889048	0.00974138679181
ENSMUSG00000022386.12	ENSMUSG00000103291.1	0.996526415976	0.000517325726399
ENSMUSG00000022387.17	ENSMUSG00000109536.1	0.994313357589	0.00536399940468
ENSMUSG00000022388.14	ENSMUSG00000102383.1	0.99529320057	0.00223251338256
ENSMUSG00000022389.15	ENSMUSG00000099923.1	0.994465831706	0.00473655458069
ENSMUSG00000022391.16	ENSMUSG00000086191.1	0.994131221133	0.00619254938808
ENSMUSG00000022403.15	ENSMUSG00000084910.1	0.996403475281	0.000613660806639
ENSMUSG00000022426.6	ENSMUSG00000099843.1	0.99435331021	0.00519392607724
ENSMUSG00000022428.8	ENSMUSG00000094707.1	0.995926202622	0.00112335114058
ENSMUSG00000022428.8	ENSMUSG00000112637.1	0.996818596208	0.000334747202228
ENSMUSG00000022434.8	ENSMUSG00000116164.1	0.99605939524	0.000957065520626
ENSMUSG00000022436.16	ENSMUSG00000086714.1	0.995490796155	0.00182349703159
ENSMUSG00000022442.16	ENSMUSG00000111951.1	0.994324437775	0.00531642186693
ENSMUSG00000022453.8	ENSMUSG00000106317.1	0.994120839225	0.00624248500144
ENSMUSG00000022456.16	ENSMUSG00000098202.1	0.993562238094	0.00940109619629
ENSMUSG00000022472.16	ENSMUSG00000035983.4	0.993934617053	0.00719015384267
ENSMUSG00000022488.9	ENSMUSG00000097792.1	0.99680764203	0.000340532156293
ENSMUSG00000022489.6	ENSMUSG00000116796.1	0.993820736532	0.00782002959404
ENSMUSG00000022491.5	ENSMUSG00000046119.2	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000048484.4	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000049476.12	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000072109.11	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000084760.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000084835.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000084901.6	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000084951.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000085183.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000085242.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000085588.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000085628.4	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000085717.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000085733.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000085753.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000085761.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000085808.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000085856.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000086007.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000086472.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000086522.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000086547.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000086620.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000086775.7	0.994771333628	0.0036462078805
ENSMUSG00000022491.5	ENSMUSG00000087058.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000087102.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000087245.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000089710.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000089874.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000090017.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000090081.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000090227.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000090248.1	0.999999999999	5.23665964626e-133
ENSMUSG00000022491.5	ENSMUSG00000092267.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000092283.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000097005.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000097074.2	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000097370.2	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000098233.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000100572.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000100760.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000100807.2	0.998951755636	8.43471204203e-07
ENSMUSG00000022491.5	ENSMUSG00000100943.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000102522.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000102778.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000102852.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000103287.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000103457.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000103837.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000104075.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000104380.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000104450.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000104607.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000104833.1	0.993727783556	0.00836380574893
ENSMUSG00000022491.5	ENSMUSG00000104872.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000105000.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000105535.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000105562.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000106541.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000107561.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000107795.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000108148.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000108428.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000108644.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000108871.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000108979.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000109248.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000109366.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000109805.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000110208.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000110236.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000110984.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000111682.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000112026.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000112634.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000112828.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000113321.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000113877.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000114400.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000115614.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000116091.1	1.0	0.0
ENSMUSG00000022491.5	ENSMUSG00000116819.1	1.0	0.0
ENSMUSG00000022494.15	ENSMUSG00000102545.1	0.994048702067	0.00659778719945
ENSMUSG00000022505.9	ENSMUSG00000113459.1	0.996925184299	0.000282321032999
ENSMUSG00000022507.6	ENSMUSG00000100396.1	0.997052314348	0.000228337682838
ENSMUSG00000022508.5	ENSMUSG00000113516.1	0.994689600178	0.00391721075682
ENSMUSG00000022512.3	ENSMUSG00000086313.1	0.995120820376	0.00264278361571
ENSMUSG00000022512.3	ENSMUSG00000101621.2	0.995639527368	0.00155514435431
ENSMUSG00000022516.10	ENSMUSG00000087532.1	0.993520359469	0.00967795087509
ENSMUSG00000022516.10	ENSMUSG00000109018.1	0.997178370496	0.000183057665288
ENSMUSG00000022517.17	ENSMUSG00000110279.1	0.997391175433	0.00012270431206
ENSMUSG00000022526.8	ENSMUSG00000110447.1	0.996562247854	0.000491564322878
ENSMUSG00000022538.20	ENSMUSG00000113776.1	0.997728098028	5.99474598391e-05
ENSMUSG00000022551.8	ENSMUSG00000099440.1	0.994422856485	0.00490752572262
ENSMUSG00000022555.12	ENSMUSG00000073000.3	0.994767053882	0.00366003857388
ENSMUSG00000022555.12	ENSMUSG00000085622.9	0.99410431112	0.00632260132992
ENSMUSG00000022555.12	ENSMUSG00000104682.1	0.996040233193	0.000979752097558
ENSMUSG00000022556.11	ENSMUSG00000086693.1	0.994438248779	0.00484576810268
ENSMUSG00000022561.13	ENSMUSG00000096954.1	0.993953613812	0.00708887466077
ENSMUSG00000022564.7	ENSMUSG00000108169.1	0.996823288359	0.000332292543674
ENSMUSG00000022565.15	ENSMUSG00000113076.1	0.994024414765	0.00672073200278
ENSMUSG00000022571.9	ENSMUSG00000102425.1	0.993510910859	0.00974124033827
ENSMUSG00000022602.14	ENSMUSG00000102700.1	0.997989217464	3.14835102761e-05
ENSMUSG00000022634.9	ENSMUSG00000116626.1	0.994317927886	0.00534433651527
ENSMUSG00000022641.15	ENSMUSG00000115647.1	0.996574827317	0.000482757890971
ENSMUSG00000022656.15	ENSMUSG00000055134.5	0.993583769882	0.00926105873352
ENSMUSG00000022658.10	ENSMUSG00000106710.1	0.994432779688	0.0048676444744
ENSMUSG00000022658.10	ENSMUSG00000110832.1	0.994421843302	0.00491161139066
ENSMUSG00000022664.11	ENSMUSG00000105813.1	0.994670185101	0.00398374526518
ENSMUSG00000022665.15	ENSMUSG00000104503.1	0.998498675403	6.45104024553e-06
ENSMUSG00000022681.15	ENSMUSG00000086844.1	0.993810583137	0.00787811201431
ENSMUSG00000022681.15	ENSMUSG00000104469.1	0.998798866955	1.84400702814e-06
